NurseID: [A B C D E F G H I J K L M N O P ] 
 
PlanningHorizon: 28
Days: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 ] 
 
NumWeekends: 4
Weekends: [1 2 3 4 ] 
 

ShiftID: [E L ] 
ShiftLength: [480 480 ] 
ForbiddenShifts: 
[ 
NA NA
E NA
] 

DaysOff: 
[[18 23]
[10 24]
[6 7]
[10 14]
[23 24]
[12 13]
[9 20]
[7 11]
[19 20]
[16 17]
[6 7]
[26 27]
[2 8]
[17 27]
[3 4]
[17 18]
] 

MaxShifts: 
[28 0
28 0
28 14
28 14
28 0
28 14
28 14
28 14
28 14
28 14
28 0
28 0
28 14
28 0
28 14
28 14
] 

MaxTotalMinutes: [8640 8640 8640 8640 8640 8640 8640 8640 8640 8640 8640 8640 8640 8640 8640 8640 ] 
MinTotalMinutes: [7560 7560 7560 7560 7560 7560 7560 7560 7560 7560 7560 7560 7560 7560 7560 7560 ] 
MaxConsecutiveShifts: [5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 ] 
MinConsecutiveShifts: [2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ] 
MinConsecutiveDaysOff: [2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 ] 
MaxWeekends: [2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 ] 

PreferredCoverage: 
[5 4
7 4
5 6
6 4
7 3
6 3
6 4
6 4
6 4
6 6
5 4
6 4
6 4
6 4
7 3
8 4
6 5
7 4
7 4
6 4
6 4
6 4
5 4
6 5
6 4
4 4
6 6
7 5
] 

UnderstaffedPenalty: 
[100 100
100 100
100 100
100 100
100 100
100 100
100 100
100 100
100 100
100 100
100 100
100 100
100 100
100 100
100 100
100 100
100 100
100 100
100 100
100 100
100 100
100 100
100 100
100 100
100 100
100 100
100 100
100 100
] 

OverstaffedPenalty: 
[1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
1 1
] 

ShiftOffPenalty: 
[0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 0
2 0
2 0
0 0
0 0
0 0
0 0
0 0
2 0
2 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 1
0 1
0 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
