NurseID: [A B C D E F G H I J K L M N O P Q R S T U V W X Y Z AA AB AC AD AE AF ] 
 
PlanningHorizon: 56
Days: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 ] 
 
NumWeekends: 8
Weekends: [1 2 3 4 5 6 7 8 ] 
 

ShiftID: [E D L N ] 
ShiftLength: [480 480 480 480 ] 
ForbiddenShifts: 
[ 
NA NA NA NA
E NA NA NA
E D NA NA
E D L NA
] 

DaysOff: 
[[25 26 36 37 38]
[1 2 26 40 53]
[14 15 39 50 51]
[35 36 37 38 39]
[20 21 32 33 49]
[7 8 9 34 54]
[15 16 17 44 45]
[6 7 8 16 35]
[20 21 22 49 50]
[19 20 21 22 25]
[4 5 16 42 43]
[28 29 30 31 41]
[21 22 53 54 55]
[5 6 7 8 13]
[3 4 5 6 7]
[32 45 46 47 48]
[3 7 8 44 45]
[49 50 51 52 53]
[22 23 24 38 39]
[9 10 11 12 21]
[6 7 8 42 43]
[6 30 31 32 33]
[7 8 9 10 11]
[10 11 12 13 14]
[25 26 27 28 29]
[5 23 42 43 44]
[11 26 27 28 36]
[2 3 4 54 55]
[33 34 35 36 37]
[26 27 41 42 43]
[5 6 7 8 35]
[28 29 30 53 54]
] 

MaxShifts: 
[56 56 56 10
56 0 56 0
56 56 0 10
56 56 56 0
56 56 0 10
56 56 56 10
56 0 56 10
56 0 56 0
56 56 0 0
56 56 56 0
56 56 0 10
56 0 56 10
56 56 56 0
56 56 56 10
56 0 0 10
0 56 56 10
56 0 56 10
56 56 0 10
56 56 56 0
56 0 56 10
56 56 56 10
56 56 56 10
56 56 56 10
56 56 56 0
56 56 56 10
56 0 0 10
56 56 56 10
56 56 56 10
56 56 56 10
56 56 56 10
56 56 56 10
56 56 56 10
] 

MaxTotalMinutes: [17280 17280 17280 17280 17280 17280 17280 17280 17280 17280 17280 17280 17280 17280 17280 17280 17280 17280 17280 17280 17280 17280 17280 17280 17280 17280 17280 17280 17280 17280 16200 16200 ] 
MinTotalMinutes: [16800 16800 16800 16800 16800 16800 16800 16800 16800 16800 16800 16800 16800 16800 16800 16800 16800 16800 16800 16800 16800 16800 16800 16800 16800 16800 16800 16800 16800 16800 15720 15720 ] 
MaxConsecutiveShifts: [5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 4 4 ] 
MinConsecutiveShifts: [2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ] 
MinConsecutiveDaysOff: [2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ] 
MaxWeekends: [4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ] 

PreferredCoverage: 
[5 5 6 4
5 6 5 4
6 6 5 3
5 6 3 4
6 4 3 3
6 5 5 4
5 4 7 4
5 6 7 5
4 6 4 3
3 8 5 2
5 6 3 2
5 6 3 4
5 6 6 4
6 5 7 3
3 7 5 5
4 6 5 4
5 6 5 3
4 7 6 3
6 6 5 5
5 6 5 6
3 4 5 3
5 5 4 4
6 6 5 5
6 6 6 4
5 8 3 3
5 6 6 4
6 6 5 4
5 6 5 5
5 8 7 4
6 4 6 5
4 6 4 4
5 6 5 4
5 6 4 3
5 7 6 3
5 5 5 5
6 5 6 2
6 7 6 5
5 5 5 4
4 6 3 4
5 8 3 4
6 6 5 4
7 8 5 4
6 6 5 3
4 5 5 4
5 5 5 4
7 5 6 4
5 5 4 4
4 4 5 4
2 4 4 3
6 5 6 5
3 6 4 4
4 6 4 6
3 4 4 3
4 6 5 3
3 6 5 6
4 5 4 2
] 

UnderstaffedPenalty: 
[100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
100 100 100 100
] 

OverstaffedPenalty: 
[1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
1 1 1 1
] 

ShiftOffPenalty: 
[0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
3 0 0 0
3 0 0 0
3 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
3 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
