NurseID: [A B C D E F G H I J K L M N O P Q R S T U V ] 
 
PlanningHorizon: 84
Days: [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 ] 
 
NumWeekends: 12
Weekends: [1 2 3 4 5 6 7 8 9 10 11 12 ] 
 

ShiftID: [E D L ] 
ShiftLength: [480 480 480 ] 
ForbiddenShifts: 
[ 
NA NA NA
E NA NA
E D NA
] 

DaysOff: 
[[32 33 34 35 36 37 38 39]
[24 34 39 40 41 42 57 62]
[56 57 58 59 60 61 62 77]
[16 17 18 19 20 21 22 23]
[24 25 26 27 64 68 69 79]
[18 19 38 39 40 41 61 82]
[13 14 15 16 17 18 19 32]
[3 4 5 12 31 50 51 52]
[31 32 33 34 35 36 37 38]
[5 6 7 8 9 10 11 15]
[38 39 40 41 42 76 77 78]
[21 22 23 43 44 45 46 47]
[20 21 39 40 41 53 54 55]
[9 53 54 55 56 70 71 72]
[6 26 50 51 52 53 54 55]
[33 58 59 60 71 72 73 74]
[54 55 56 57 58 67 79 80]
[27 28 29 30 31 32 33 34]
[32 33 34 35 36 37 38 39]
[33 40 41 42 53 54 55 56]
[10 11 12 13 14 49 50 51]
[17 47 48 49 50 51 52 53]
] 

MaxShifts: 
[0 84 43
84 0 43
84 84 43
84 84 0
0 84 43
0 84 43
84 84 43
84 84 43
84 84 43
84 84 43
84 84 43
84 84 43
0 84 43
84 84 43
84 84 0
84 84 43
84 0 43
84 84 43
0 84 0
84 84 0
84 84 40
0 84 40
] 

MaxTotalMinutes: [25920 25920 25920 25920 25920 25920 25920 25920 25920 25920 25920 25920 25920 25920 25920 25920 25920 25920 24300 24300 24300 24300 ] 
MinTotalMinutes: [24960 24960 24960 24960 24960 24960 24960 24960 24960 24960 24960 24960 24960 24960 24960 24960 24960 24960 23340 23340 23340 23340 ] 
MaxConsecutiveShifts: [5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 4 4 4 4 ] 
MinConsecutiveShifts: [2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ] 
MinConsecutiveDaysOff: [2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ] 
MaxWeekends: [6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 ] 

PreferredCoverage: 
[5 4 6
5 3 7
5 3 5
6 3 7
7 3 5
5 3 3
5 3 7
5 4 5
5 3 4
6 3 6
7 4 5
7 4 6
4 2 5
3 3 6
5 3 5
5 2 5
5 3 6
4 2 4
3 2 7
5 4 5
3 3 6
5 2 5
3 3 7
4 3 6
7 5 5
5 3 6
4 5 5
3 3 4
6 4 7
5 3 5
5 3 5
6 4 5
5 3 4
5 3 5
7 3 5
6 4 5
6 3 5
7 4 5
5 4 5
4 4 6
4 4 6
5 3 3
7 5 6
5 5 5
6 3 5
5 3 5
6 3 5
5 2 4
4 3 5
5 3 5
6 4 5
5 3 4
5 3 7
6 2 5
5 3 5
5 3 6
7 2 5
7 3 4
6 2 6
7 1 7
5 2 5
5 1 7
5 1 4
5 1 5
5 2 5
6 2 5
6 4 3
4 1 4
6 3 4
5 4 4
7 2 4
3 1 4
5 3 7
5 3 5
5 3 4
5 3 5
5 3 5
5 3 6
4 1 5
4 3 5
5 2 5
5 2 5
6 3 5
4 3 7
] 

UnderstaffedPenalty: 
[100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
100 100 100
] 

OverstaffedPenalty: 
[1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
] 

ShiftOffPenalty: 
